year,word,frequency
1978,cornetfish,0.003278
1978,damselfish,0.041121
1978,filefish,0.016987
1978,frogfish,0.005349
1978,goatfish,0.024468
1978,hawkfish,0.004877
1978,lionfish,0.006142
1978,lizardfish,0.011301
1978,needlefish,0.016764
1978,parrotfish,0.045955
1978,pipefish,0.037392
1978,porcupinefish,0.003122
1978,rabbitfish,0.01343
1978,scorpionfish,0.028174
1978,sharksucker,0.002562
1978,soldierfish,0.002251
1978,squirrelfish,0.010387
1978,surgeonfish,0.017551
1978,triggerfish,0.023597
1978,trumpetfish,0.003852
1978,unicornfish,0.000572
1978,wrasse,0.0532
1979,anemonefish,0.008766
1979,angelfish,0.065962
1979,bannerfish,0.000796
1979,blenny,0.074814
1979,butterflyfish,0.032437
1979,cornetfish,0.003338
1979,damselfish,0.045058
1979,filefish,0.016839
1979,frogfish,0.005197
1979,goatfish,0.025749
1979,hawkfish,0.004745
1979,lionfish,0.005945
1979,lizardfish,0.012379
1979,needlefish,0.015799
1979,parrotfish,0.046864
1979,pipefish,0.037077
1979,porcupinefish,0.003105
1979,rabbitfish,0.013367
1979,scorpionfish,0.027605
1979,sharksucker,0.002619
1979,soldierfish,0.002162
1979,squirrelfish,0.010229
1979,surgeonfish,0.018504
1979,triggerfish,0.024319
1979,trumpetfish,0.004454
1979,unicornfish,0.000661
1979,wrasse,0.053399
1980,anemonefish,0.00979
1980,angelfish,0.067535
1980,bannerfish,0.0007
1980,blenny,0.076454
1980,butterflyfish,0.030733
1980,cornetfish,0.003353
1980,damselfish,0.048292
1980,filefish,0.016934
1980,frogfish,0.005189
1980,goatfish,0.027163
1980,hawkfish,0.004823
1980,lionfish,0.005755
1980,lizardfish,0.013442
1980,needlefish,0.015065
1980,parrotfish,0.047371
1980,pipefish,0.037425
1980,porcupinefish,0.003088
1980,rabbitfish,0.013293
1980,scorpionfish,0.027897
1980,sharksucker,0.002635
1980,soldierfish,0.002297
1980,squirrelfish,0.010552
1980,surgeonfish,0.019659
1980,triggerfish,0.025898
1980,trumpetfish,0.005233
1980,unicornfish,0.000782
1980,wrasse,0.055037
1981,anemonefish,0.010239
1981,angelfish,0.068102
1981,bannerfish,0.000574
1981,blenny,0.07677
1981,butterflyfish,0.028811
1981,cornetfish,0.003333
1981,damselfish,0.050185
1981,filefish,0.017372
1981,frogfish,0.005403
1981,goatfish,0.028442
1981,hawkfish,0.005015
1981,lionfish,0.005721
1981,lizardfish,0.014198
1981,needlefish,0.014808
1981,parrotfish,0.048106
1981,pipefish,0.038151
1981,porcupinefish,0.003141
1981,rabbitfish,0.013178
1981,scorpionfish,0.029334
1981,sharksucker,0.002593
1981,soldierfish,0.002558
1981,squirrelfish,0.011157
1981,surgeonfish,0.020706
1981,triggerfish,0.028051
1981,trumpetfish,0.005823
1981,unicornfish,0.000927
1981,wrasse,0.056669
1982,anemonefish,0.010131
1982,angelfish,0.068213
1982,bannerfish,0.000473
1982,blenny,0.075391
1982,butterflyfish,0.027779
1982,cornetfish,0.003235
1982,damselfish,0.051188
1982,filefish,0.018165
1982,frogfish,0.005855
1982,goatfish,0.029615
1982,hawkfish,0.005295
1982,lionfish,0.005945
1982,lizardfish,0.014514
1982,needlefish,0.014893
1982,parrotfish,0.049423
1982,pipefish,0.038888
1982,porcupinefish,0.003288
1982,rabbitfish,0.013084
1982,scorpionfish,0.031687
1982,sharksucker,0.002469
1982,soldierfish,0.002858
1982,squirrelfish,0.01194
1982,surgeonfish,0.021751
1982,triggerfish,0.030476
1982,trumpetfish,0.006028
1982,unicornfish,0.001159
1982,wrasse,0.05758
1983,anemonefish,0.009901
1983,angelfish,0.06899
1983,bannerfish,0.000433
1983,blenny,0.073027
1983,butterflyfish,0.028399
1983,cornetfish,0.003024
1983,damselfish,0.052276
1983,filefish,0.019072
1983,frogfish,0.006545
1983,goatfish,0.030852
1983,hawkfish,0.005707
1983,lionfish,0.006456
1983,lizardfish,0.014377
1983,needlefish,0.014942
1983,parrotfish,0.050998
1983,pipefish,0.039172
1983,porcupinefish,0.003518
1983,rabbitfish,0.013135
1983,scorpionfish,0.034129
1983,sharksucker,0.002279
1983,soldierfish,0.003116
1983,squirrelfish,0.012848
1983,surgeonfish,0.023094
1983,triggerfish,0.032795
1983,trumpetfish,0.005895
1983,unicornfish,0.001573
1983,wrasse,0.058313
1984,anemonefish,0.009965
1984,angelfish,0.071319
1984,bannerfish,0.000477
1984,blenny,0.070774
1984,butterflyfish,0.03078
1984,cornetfish,0.002744
1984,damselfish,0.053811
1984,filefish,0.019676
1984,frogfish,0.007441
1984,goatfish,0.032182
1984,hawkfish,0.006271
1984,lionfish,0.007193
1984,lizardfish,0.013886
1984,needlefish,0.014641
1984,parrotfish,0.052248
1984,pipefish,0.038571
1984,porcupinefish,0.003807
1984,rabbitfish,0.01342
1984,scorpionfish,0.03585
1984,sharksucker,0.002081
1984,soldierfish,0.003266
1984,squirrelfish,0.013744
1984,surgeonfish,0.024767
1984,triggerfish,0.034551
1984,trumpetfish,0.005576
1984,unicornfish,0.002192
1984,wrasse,0.059766
1985,anemonefish,0.010476
1985,angelfish,0.075479
1985,bannerfish,0.000611
1985,blenny,0.069455
1985,butterflyfish,0.034568
1985,cornetfish,0.00248
1985,damselfish,0.055286
1985,filefish,0.019687
1985,frogfish,0.008468
1985,goatfish,0.033171
1985,hawkfish,0.0069
1985,lionfish,0.00806
1985,lizardfish,0.013142
1985,needlefish,0.013978
1985,parrotfish,0.052942
1985,pipefish,0.03713
1985,porcupinefish,0.004146
1985,rabbitfish,0.013899
1985,scorpionfish,0.036623
1985,sharksucker,0.001934
1985,soldierfish,0.003296
1985,squirrelfish,0.01443
1985,surgeonfish,0.026481
1985,triggerfish,0.035474
1985,trumpetfish,0.005199
1985,unicornfish,0.002847
1985,wrasse,0.062234
1986,anemonefish,0.011308
1986,angelfish,0.081046
1986,bannerfish,0.00083
1986,blenny,0.06914
1986,butterflyfish,0.039045
1986,cornetfish,0.002278
1986,damselfish,0.055865
1986,filefish,0.019159
1986,frogfish,0.009399
1986,goatfish,0.03303
1986,hawkfish,0.007489
1986,lionfish,0.008961
1986,lizardfish,0.012198
1986,needlefish,0.013176
1986,parrotfish,0.053221
1986,pipefish,0.035359
1986,porcupinefish,0.004479
1986,rabbitfish,0.014424
1986,scorpionfish,0.036565
1986,sharksucker,0.001863
1986,soldierfish,0.003263
1986,squirrelfish,0.014698
1986,surgeonfish,0.027838
1986,triggerfish,0.035575
1986,trumpetfish,0.004867
1986,unicornfish,0.003237
1986,wrasse,0.06522
1987,anemonefish,0.012199
1987,angelfish,0.086958
1987,bannerfish,0.001096
1987,blenny,0.069015
1987,butterflyfish,0.043022
1987,cornetfish,0.002118
1987,damselfish,0.055174
1987,filefish,0.018356
1987,frogfish,0.009893
1987,goatfish,0.031381
1987,hawkfish,0.008011
1987,lionfish,0.009846
1987,lizardfish,0.011092
1987,needlefish,0.012436
1987,parrotfish,0.05328
1987,pipefish,0.033852
1987,porcupinefish,0.004686
1987,rabbitfish,0.014826
1987,scorpionfish,0.035741
1987,sharksucker,0.001842
1987,soldierfish,0.003252
1987,squirrelfish,0.014487
1987,surgeonfish,0.028635
1987,triggerfish,0.035083
1987,trumpetfish,0.004705
1987,unicornfish,0.00319
1987,wrasse,0.067975
1988,anemonefish,0.012966
1988,angelfish,0.092236
1988,bannerfish,0.001361
1988,blenny,0.068145
1988,butterflyfish,0.045464
1988,cornetfish,0.001982
1988,damselfish,0.053729
1988,filefish,0.01754
1988,frogfish,0.009746
1988,goatfish,0.028831
1988,hawkfish,0.008543
1988,lionfish,0.010696
1988,lizardfish,0.009973
1988,needlefish,0.011948
1988,parrotfish,0.053544
1988,pipefish,0.032991
1988,porcupinefish,0.004683
1988,rabbitfish,0.014979
1988,scorpionfish,0.034269
1988,sharksucker,0.001834
1988,soldierfish,0.003358
1988,squirrelfish,0.01395
1988,surgeonfish,0.028893
1988,triggerfish,0.034399
1988,trumpetfish,0.004824
1988,unicornfish,0.002829
1988,wrasse,0.070339
1989,anemonefish,0.013578
1989,angelfish,0.09668
1989,bannerfish,0.001577
1989,blenny,0.066354
1989,butterflyfish,0.046018
1989,cornetfish,0.00191
1989,damselfish,0.052581
1989,filefish,0.016799
1989,frogfish,0.009133
1989,goatfish,0.026561
1989,hawkfish,0.009189
1989,lionfish,0.011522
1989,lizardfish,0.009069
1989,needlefish,0.011874
1989,parrotfish,0.054508
1989,pipefish,0.032932
1989,porcupinefish,0.004532
1989,rabbitfish,0.014861
1989,scorpionfish,0.032651
1989,sharksucker,0.001828
1989,soldierfish,0.003656
1989,squirrelfish,0.013393
1989,surgeonfish,0.028864
1989,triggerfish,0.033976
1989,trumpetfish,0.005237
1989,unicornfish,0.002438
1989,wrasse,0.072999
1990,anemonefish,0.01409
1990,angelfish,0.100727
1990,bannerfish,0.001727
1990,blenny,0.064452
1990,butterflyfish,0.045294
1990,cornetfish,0.001965
1990,damselfish,0.052515
1990,filefish,0.016188
1990,frogfish,0.008511
1990,goatfish,0.025418
1990,hawkfish,0.009935
1990,lionfish,0.012279
1990,lizardfish,0.008535
1990,needlefish,0.012312
1990,parrotfish,0.056564
1990,pipefish,0.033719
1990,porcupinefish,0.004415
1990,rabbitfish,0.014543
1990,scorpionfish,0.031392
1990,sharksucker,0.001831
1990,soldierfish,0.004204
1990,squirrelfish,0.013168
1990,surgeonfish,0.028882
1990,triggerfish,0.034202
1990,trumpetfish,0.005815
1990,unicornfish,0.002214
1990,wrasse,0.076686
1991,anemonefish,0.014598
1991,angelfish,0.104571
1991,bannerfish,0.001844
1991,blenny,0.063491
1991,butterflyfish,0.044364
1991,cornetfish,0.002165
1991,damselfish,0.053533
1991,filefish,0.015846
1991,frogfish,0.008262
1991,goatfish,0.025438
1991,hawkfish,0.010642
1991,lionfish,0.01292
1991,lizardfish,0.008418
1991,needlefish,0.013185
1991,parrotfish,0.059432
1991,pipefish,0.03527
1991,porcupinefish,0.004487
1991,rabbitfish,0.014193
1991,scorpionfish,0.03065
1991,sharksucker,0.001857
1991,soldierfish,0.005002
1991,squirrelfish,0.013497
1991,surgeonfish,0.02912
1991,triggerfish,0.035239
1991,trumpetfish,0.006377
1991,unicornfish,0.002189
1991,wrasse,0.081558
1992,anemonefish,0.01525
1992,angelfish,0.107764
1992,bannerfish,0.001972
1992,blenny,0.063745
1992,butterflyfish,0.043834
1992,cornetfish,0.002443
1992,damselfish,0.054973
1992,filefish,0.015917
1992,frogfish,0.008454
1992,goatfish,0.026026
1992,hawkfish,0.011151
1992,lionfish,0.013472
1992,lizardfish,0.008648
1992,needlefish,0.01422
1992,parrotfish,0.062209
1992,pipefish,0.037417
1992,porcupinefish,0.00473
1992,rabbitfish,0.013997
1992,scorpionfish,0.030256
1992,sharksucker,0.001909
1992,soldierfish,0.00592
1992,squirrelfish,0.014297
1992,surgeonfish,0.029432
1992,triggerfish,0.036847
1992,trumpetfish,0.00677
1992,unicornfish,0.002294
1992,wrasse,0.086779
1993,anemonefish,0.016363
1993,angelfish,0.110284
1993,bannerfish,0.00218
1993,blenny,0.064857
1993,butterflyfish,0.043913
1993,cornetfish,0.002708
1993,damselfish,0.056431
1993,filefish,0.016439
1993,frogfish,0.008964
1993,goatfish,0.026617
1993,hawkfish,0.01144
1993,lionfish,0.014088
1993,lizardfish,0.009151
1993,needlefish,0.015156
1993,parrotfish,0.064536
1993,pipefish,0.040088
1993,porcupinefish,0.005021
1993,rabbitfish,0.014068
1993,scorpionfish,0.030434
1993,sharksucker,0.001999
1993,soldierfish,0.006781
1993,squirrelfish,0.015332
1993,surgeonfish,0.0297
1993,triggerfish,0.038757
1993,trumpetfish,0.006984
1993,unicornfish,0.002465
1993,wrasse,0.091787
1994,anemonefish,0.01821
1994,angelfish,0.113449
1994,bannerfish,0.002539
1994,blenny,0.06672
1994,butterflyfish,0.044918
1994,cornetfish,0.002935
1994,damselfish,0.057868
1994,filefish,0.017306
1994,frogfish,0.009809
1994,goatfish,0.027198
1994,hawkfish,0.011699
1994,lionfish,0.015023
1994,lizardfish,0.009911
1994,needlefish,0.015896
1994,parrotfish,0.067071
1994,pipefish,0.043285
1994,porcupinefish,0.005285
1994,rabbitfish,0.014426
1994,scorpionfish,0.031862
1994,sharksucker,0.002148
1994,soldierfish,0.007525
1994,squirrelfish,0.01652
1994,surgeonfish,0.030234
1994,triggerfish,0.040906
1994,trumpetfish,0.007154
1994,unicornfish,0.002697
1994,wrasse,0.097
1995,anemonefish,0.020662
1995,angelfish,0.119074
1995,bannerfish,0.003059
1995,blenny,0.069546
1995,butterflyfish,0.04733
1995,cornetfish,0.003161
1995,damselfish,0.059303
1995,filefish,0.018322
1995,frogfish,0.011175
1995,goatfish,0.028077
1995,hawkfish,0.012177
1995,lionfish,0.016457
1995,lizardfish,0.01091
1995,needlefish,0.016503
1995,parrotfish,0.07078
1995,pipefish,0.046736
1995,porcupinefish,0.005565
1995,rabbitfish,0.015001
1995,scorpionfish,0.034965
1995,sharksucker,0.002349
1995,soldierfish,0.008271
1995,squirrelfish,0.017962
1995,surgeonfish,0.031597
1995,triggerfish,0.043379
1995,trumpetfish,0.007438
1995,unicornfish,0.003018
1995,wrasse,0.10318
1996,anemonefish,0.023014
1996,angelfish,0.12707
1996,bannerfish,0.003627
1996,blenny,0.073223
1996,butterflyfish,0.05085
1996,cornetfish,0.003427
1996,damselfish,0.060337
1996,filefish,0.019246
1996,frogfish,0.013029
1996,goatfish,0.029388
1996,hawkfish,0.012942
1996,lionfish,0.018258
1996,lizardfish,0.011988
1996,needlefish,0.017044
1996,parrotfish,0.075633
1996,pipefish,0.049735
1996,porcupinefish,0.005905
1996,rabbitfish,0.015651
1996,scorpionfish,0.039067
1996,sharksucker,0.002564
1996,soldierfish,0.009089
1996,squirrelfish,0.019553
1996,surgeonfish,0.033858
1996,triggerfish,0.045949
1996,trumpetfish,0.007832
1996,unicornfish,0.003446
1996,wrasse,0.109886
1997,anemonefish,0.024342
1997,angelfish,0.134848
1997,bannerfish,0.00405
1997,blenny,0.07667
1997,butterflyfish,0.054102
1997,cornetfish,0.003695
1997,damselfish,0.060479
1997,filefish,0.019816
1997,frogfish,0.0148
1997,goatfish,0.030707
1997,hawkfish,0.013774
1997,lionfish,0.019941
1997,lizardfish,0.012754
1997,needlefish,0.017495
1997,parrotfish,0.0802
1997,pipefish,0.051402
1997,porcupinefish,0.006259
1997,rabbitfish,0.016158
1997,scorpionfish,0.0426
1997,sharksucker,0.002728
1997,soldierfish,0.009778
1997,squirrelfish,0.02073
1997,surgeonfish,0.036335
1997,triggerfish,0.047978
1997,trumpetfish,0.008133
1997,unicornfish,0.003914
1997,wrasse,0.115103
1998,anemonefish,0.024134
1998,angelfish,0.13924
1998,bannerfish,0.004208
1998,blenny,0.078351
1998,butterflyfish,0.055496
1998,cornetfish,0.003866
1998,damselfish,0.059589
1998,filefish,0.019828
1998,frogfish,0.015598
1998,goatfish,0.031478
1998,hawkfish,0.014335
1998,lionfish,0.020986
1998,lizardfish,0.012769
1998,needlefish,0.017762
1998,parrotfish,0.082728
1998,pipefish,0.051359
1998,porcupinefish,0.006496
1998,rabbitfish,0.016287
1998,scorpionfish,0.04421
1998,sharksucker,0.002786
1998,soldierfish,0.009948
1998,squirrelfish,0.020792
1998,surgeonfish,0.038015
1998,triggerfish,0.048809
1998,trumpetfish,0.008077
1998,unicornfish,0.004285
1998,wrasse,0.116652
1999,anemonefish,0.022637
1999,angelfish,0.138983
1999,bannerfish,0.004139
1999,blenny,0.077469
1999,butterflyfish,0.054528
1999,cornetfish,0.003852
1999,damselfish,0.057982
1999,filefish,0.019246
1999,frogfish,0.014991
1999,goatfish,0.031559
1999,hawkfish,0.014415
1999,lionfish,0.021231
1999,lizardfish,0.011947
1999,needlefish,0.017792
1999,parrotfish,0.082476
1999,pipefish,0.050146
1999,porcupinefish,0.006497
1999,rabbitfish,0.015952
1999,scorpionfish,0.043705
1999,sharksucker,0.002713
1999,soldierfish,0.009412
1999,squirrelfish,0.019586
1999,surgeonfish,0.038388
1999,triggerfish,0.048301
1999,trumpetfish,0.007605
1999,unicornfish,0.004431
1999,wrasse,0.11399
2000,anemonefish,0.020625
2000,angelfish,0.135217
2000,bannerfish,0.00398
2000,blenny,0.074442
2000,butterflyfish,0.052083
2000,cornetfish,0.003632
2000,damselfish,0.05595
2000,filefish,0.018182
2000,frogfish,0.013407
2000,goatfish,0.031229
2000,hawkfish,0.014073
2000,lionfish,0.020938
2000,lizardfish,0.010664
2000,needlefish,0.017642
2000,parrotfish,0.080127
2000,pipefish,0.048844
2000,porcupinefish,0.006214
2000,rabbitfish,0.015251
2000,scorpionfish,0.04193
2000,sharksucker,0.002554
2000,soldierfish,0.008381
2000,squirrelfish,0.017628
2000,surgeonfish,0.037533
2000,triggerfish,0.04678
2000,trumpetfish,0.006902
2000,unicornfish,0.004305
2000,wrasse,0.108476
2001,anemonefish,0.018801
2001,angelfish,0.129704
2001,bannerfish,0.003802
2001,blenny,0.070355
2001,butterflyfish,0.049317
2001,cornetfish,0.003267
2001,damselfish,0.053335
2001,filefish,0.016777
2001,frogfish,0.011726
2001,goatfish,0.030747
2001,hawkfish,0.013516
2001,lionfish,0.020385
2001,lizardfish,0.009463
2001,needlefish,0.01739
2001,parrotfish,0.077043
2001,pipefish,0.048101
2001,porcupinefish,0.005665
2001,rabbitfish,0.014364
2001,scorpionfish,0.039843
2001,sharksucker,0.002388
2001,soldierfish,0.007247
2001,squirrelfish,0.015572
2001,surgeonfish,0.0357
2001,triggerfish,0.044552
2001,trumpetfish,0.006243
2001,unicornfish,0.003944
2001,wrasse,0.10214
2002,anemonefish,0.017413
2002,angelfish,0.123465
2002,bannerfish,0.003588
2002,blenny,0.066237
2002,butterflyfish,0.046787
2002,cornetfish,0.00285
2002,damselfish,0.049898
2002,filefish,0.015193
2002,frogfish,0.010547
2002,goatfish,0.030053
2002,hawkfish,0.012928
2002,lionfish,0.01965
2002,lizardfish,0.008648
2002,needlefish,0.017042
2002,parrotfish,0.074342
2002,pipefish,0.047706
2002,porcupinefish,0.004938
2002,rabbitfish,0.013455
2002,scorpionfish,0.037909
2002,sharksucker,0.002286
2002,soldierfish,0.006286
2002,squirrelfish,0.013734
2002,surgeonfish,0.033111
2002,triggerfish,0.041795
2002,trumpetfish,0.005773
2002,unicornfish,0.003446
2002,wrasse,0.096628
2003,anemonefish,0.016377
2003,angelfish,0.116757
2003,bannerfish,0.003314
2003,blenny,0.062637
2003,butterflyfish,0.04434
2003,cornetfish,0.00246
2003,damselfish,0.045966
2003,filefish,0.013646
2003,frogfish,0.009949
2003,goatfish,0.028995
2003,hawkfish,0.01235
2003,lionfish,0.018815
2003,lizardfish,0.008203
2003,needlefish,0.016521
2003,parrotfish,0.07227
2003,pipefish,0.046917
2003,porcupinefish,0.004195
2003,rabbitfish,0.012676
2003,scorpionfish,0.036173
2003,sharksucker,0.00225
2003,soldierfish,0.005555
2003,squirrelfish,0.012112
2003,surgeonfish,0.030152
2003,triggerfish,0.03881
2003,trumpetfish,0.005454
2003,unicornfish,0.002943
2003,wrasse,0.092664
2004,anemonefish,0.015496
2004,angelfish,0.109739
2004,bannerfish,0.003007
2004,blenny,0.05966
2004,butterflyfish,0.041512
2004,cornetfish,0.002128
2004,damselfish,0.042387
2004,filefish,0.012372
2004,frogfish,0.009699
2004,goatfish,0.027521
2004,hawkfish,0.011704
2004,lionfish,0.018105
2004,lizardfish,0.007933
2004,needlefish,0.01576
2004,parrotfish,0.070519
2004,pipefish,0.045342
2004,porcupinefish,0.003596
2004,rabbitfish,0.012155
2004,scorpionfish,0.034557
2004,sharksucker,0.002231
2004,soldierfish,0.005015
2004,squirrelfish,0.010679
2004,surgeonfish,0.027364
2004,triggerfish,0.036151
2004,trumpetfish,0.005164
2004,unicornfish,0.002543
2004,wrasse,0.090168
2005,anemonefish,0.014626
2005,angelfish,0.102789
2005,bannerfish,0.002719
2005,blenny,0.057344
2005,butterflyfish,0.038186
2005,cornetfish,0.001858
2005,damselfish,0.039853
2005,filefish,0.01148
2005,frogfish,0.00955
2005,goatfish,0.025761
2005,hawkfish,0.010932
2005,lionfish,0.017763
2005,lizardfish,0.007687
2005,needlefish,0.014797
2005,parrotfish,0.068926
2005,pipefish,0.04329
2005,porcupinefish,0.003235
2005,rabbitfish,0.011937
2005,scorpionfish,0.032971
2005,sharksucker,0.002185
2005,soldierfish,0.004639
2005,squirrelfish,0.009543
2005,surgeonfish,0.025222
2005,triggerfish,0.034362
2005,trumpetfish,0.004834
2005,unicornfish,0.002306
2005,wrasse,0.088754
2006,anemonefish,0.013604
2006,angelfish,0.096088
2006,bannerfish,0.002467
2006,blenny,0.055574
2006,butterflyfish,0.034565
2006,cornetfish,0.001663
2006,damselfish,0.038136
2006,filefish,0.010806
2006,frogfish,0.00933
2006,goatfish,0.023807
2006,hawkfish,0.010068
2006,lionfish,0.017792
2006,lizardfish,0.00736
2006,needlefish,0.013733
2006,parrotfish,0.067492
2006,pipefish,0.041222
2006,porcupinefish,0.003061
2006,rabbitfish,0.011891
2006,scorpionfish,0.031189
2006,sharksucker,0.002115
2006,soldierfish,0.004373
2006,squirrelfish,0.008799
2006,surgeonfish,0.02374
2006,triggerfish,0.033383
2006,trumpetfish,0.004462
2006,unicornfish,0.002201
2006,wrasse,0.0878
2007,anemonefish,0.012376
2007,angelfish,0.089535
2007,bannerfish,0.002237
2007,blenny,0.05402
2007,butterflyfish,0.031066
2007,cornetfish,0.001561
2007,damselfish,0.036532
2007,filefish,0.010046
2007,frogfish,0.008928
2007,goatfish,0.021702
2007,hawkfish,0.009165
2007,lionfish,0.018023
2007,lizardfish,0.00689
2007,needlefish,0.012797
2007,parrotfish,0.066347
2007,pipefish,0.039164
2007,porcupinefish,0.002955
2007,rabbitfish,0.011843
2007,scorpionfish,0.029049
2007,sharksucker,0.002058
2007,soldierfish,0.004141
2007,squirrelfish,0.008409
2007,surgeonfish,0.022698
2007,triggerfish,0.032702
2007,trumpetfish,0.004079
2007,unicornfish,0.002168
2007,wrasse,0.086923
2008,anemonefish,0.011074
2008,angelfish,0.083061
2008,bannerfish,0.002017
2008,blenny,0.052316
2008,butterflyfish,0.028033
2008,cornetfish,0.001549
2008,damselfish,0.034579
2008,filefish,0.00903
2008,frogfish,0.008406
2008,goatfish,0.019476
2008,hawkfish,0.00824
2008,lionfish,0.018514
2008,lizardfish,0.006279
2008,needlefish,0.012187
2008,parrotfish,0.065431
2008,pipefish,0.036835
2008,porcupinefish,0.002801
2008,rabbitfish,0.011705
2008,scorpionfish,0.026666
2008,sharksucker,0.002028
2008,soldierfish,0.003878
2008,squirrelfish,0.008201
2008,surgeonfish,0.021924
2008,triggerfish,0.03175
2008,trumpetfish,0.00371
2008,unicornfish,0.002133
2008,wrasse,0.085909
2009,anemonefish,0.009958
2009,angelfish,0.077052
2009,bannerfish,0.001834
2009,blenny,0.049982
2009,butterflyfish,0.026118
2009,cornetfish,0.001568
2009,damselfish,0.032452
2009,filefish,0.007841
2009,frogfish,0.007895
2009,goatfish,0.017227
2009,hawkfish,0.007288
2009,lionfish,0.019482
2009,lizardfish,0.005596
2009,needlefish,0.011902
2009,parrotfish,0.064462
2009,pipefish,0.034062
2009,porcupinefish,0.002558
2009,rabbitfish,0.011474
2009,scorpionfish,0.024346
2009,sharksucker,0.001989
2009,soldierfish,0.003564
2009,squirrelfish,0.007986
2009,surgeonfish,0.021356
2009,triggerfish,0.030374
2009,trumpetfish,0.003352
2009,unicornfish,0.002059
2009,wrasse,0.08443
2010,anemonefish,0.009208
2010,angelfish,0.071898
2010,bannerfish,0.001712
2010,blenny,0.046835
2010,butterflyfish,0.026007
2010,cornetfish,0.001544
2010,damselfish,0.030623
2010,filefish,0.006768
2010,frogfish,0.007551
2010,goatfish,0.015126
2010,hawkfish,0.006365
2010,lionfish,0.021061
2010,lizardfish,0.004963
2010,needlefish,0.011675
2010,parrotfish,0.063254
2010,pipefish,0.031117
2010,porcupinefish,0.002259
2010,rabbitfish,0.011127
2010,scorpionfish,0.022301
2010,sharksucker,0.001888
2010,soldierfish,0.003221
2010,squirrelfish,0.007697
2010,surgeonfish,0.020774
2010,triggerfish,0.028885
2010,trumpetfish,0.003007
2010,unicornfish,0.00194
2010,wrasse,0.081915
2011,anemonefish,0.008806
2011,angelfish,0.067662
2011,bannerfish,0.001638
2011,blenny,0.043194
2011,butterflyfish,0.027646
2011,cornetfish,0.00144
2011,damselfish,0.029395
2011,filefish,0.006097
2011,frogfish,0.007452
2011,goatfish,0.013323
2011,hawkfish,0.005587
2011,lionfish,0.022993
2011,lizardfish,0.004514
2011,needlefish,0.011156
2011,parrotfish,0.06175
2011,pipefish,0.028482
2011,porcupinefish,0.001981
2011,rabbitfish,0.010614
2011,scorpionfish,0.020473
2011,sharksucker,0.001711
2011,soldierfish,0.002894
2011,squirrelfish,0.00738
2011,surgeonfish,0.019857
2011,triggerfish,0.027728
2011,trumpetfish,0.002697
2011,unicornfish,0.001799
2011,wrasse,0.077992
2012,anemonefish,0.008658
2012,angelfish,0.064164
2012,bannerfish,0.001577
2012,blenny,0.039923
2012,butterflyfish,0.029762
2012,cornetfish,0.001296
2012,damselfish,0.028967
2012,filefish,0.005985
2012,frogfish,0.007593
2012,goatfish,0.011978
2012,hawkfish,0.005062
2012,lionfish,0.024896
2012,lizardfish,0.004328
2012,needlefish,0.010249
2012,parrotfish,0.060361
2012,pipefish,0.026625
2012,porcupinefish,0.001808
2012,rabbitfish,0.00995
2012,scorpionfish,0.018862
2012,sharksucker,0.00152
2012,soldierfish,0.002639
2012,squirrelfish,0.00713
2012,surgeonfish,0.018409
2012,triggerfish,0.027103
2012,trumpetfish,0.002462
2012,unicornfish,0.001672
2012,wrasse,0.073219
2013,anemonefish,0.008706
2013,angelfish,0.061561
2013,bannerfish,0.001493
2013,blenny,0.037841
2013,butterflyfish,0.030365
2013,cornetfish,0.001196
2013,damselfish,0.029427
2013,filefish,0.006382
2013,frogfish,0.007894
2013,goatfish,0.011171
2013,hawkfish,0.004773
2013,lionfish,0.026659
2013,lizardfish,0.004395
2013,needlefish,0.009185
2013,parrotfish,0.059567
2013,pipefish,0.025803
2013,porcupinefish,0.00178
2013,rabbitfish,0.009271
2013,scorpionfish,0.017701
2013,sharksucker,0.001392
2013,soldierfish,0.0025
2013,squirrelfish,0.006962
2013,surgeonfish,0.016658
2013,triggerfish,0.02684
2013,trumpetfish,0.002351
2013,unicornfish,0.001592
2013,wrasse,0.068828
2014,anemonefish,0.008896
2014,angelfish,0.060315
2014,bannerfish,0.001395
2014,blenny,0.037075
2014,butterflyfish,0.028452
2014,cornetfish,0.001182
2014,damselfish,0.030523
2014,filefish,0.00703
2014,frogfish,0.008164
2014,goatfish,0.010815
2014,hawkfish,0.004586
2014,lionfish,0.028522
2014,lizardfish,0.004617
2014,needlefish,0.008358
2014,parrotfish,0.059874
2014,pipefish,0.026078
2014,porcupinefish,0.001867
2014,rabbitfish,0.008729
2014,scorpionfish,0.017503
2014,sharksucker,0.001361
2014,soldierfish,0.002465
2014,squirrelfish,0.006782
2014,surgeonfish,0.015041
2014,triggerfish,0.02659
2014,trumpetfish,0.002362
2014,unicornfish,0.00156
2014,wrasse,0.065797
2015,anemonefish,0.009097
2015,angelfish,0.060361
2015,bannerfish,0.001318
2015,blenny,0.036914
2015,butterflyfish,0.024762
2015,cornetfish,0.001217
2015,damselfish,0.031383
2015,filefish,0.007576
2015,frogfish,0.008173
2015,goatfish,0.010715
2015,hawkfish,0.004324
2015,lionfish,0.030908
2015,lizardfish,0.004836
2015,needlefish,0.008005
2015,parrotfish,0.061522
2015,pipefish,0.027146
2015,porcupinefish,0.001975
2015,rabbitfish,0.00839
2015,scorpionfish,0.018483
